Distance,Point,B,L,H,Density_Cs_min,Density_Cs_max,,Density_Sr_min,Density_Sr_max,log-normal,SA_Cs-137,SA_Sr-90,Soil_Type,Soil_Subtype,Soil_Granulometry,Plant_Formation,Plant_Type,Age,"Wood_Stock, m3/ha",Wood_ATF_Cs-137,Wood_ATF_Sr-90,Leaf_Cs-137,Leaf_Sr-90,SA_Cs_Wood,Leaf,Dose_external,Dose_internal (inhal.),3.90E-08,1.60E-07,1.00E-08,1.41,internal (inhal.),internal (inhal.),internal (inhal.),internal (inhal.) 2040 h,internal (inhal.) 2040 h,internal (inhal.) 2040 h,,,
91,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"береза, осина, ольха",кисличный,60,562,2.87,7.81,"24,63","83,37",1592.85,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9350,31.1064,"52.9349999999999,31.1064333333333"
91.1,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"береза, осина, ольха",кисличный,60,562,2.87,7.81,"24,63","83,37",1592.85,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9359,31.1068,"52.9359,31.1068"
91.2,29,52.9359,31.1068,0.19,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"береза, осина, ольха",кисличный,60,562,2.87,7.81,"24,63","83,37",1592.85,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9368,31.1071,"52.936754347826,31.1071478260869"
91.3,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"береза, осина, ольха",кисличный,60,562,2.87,7.81,"24,63","83,37",1592.85,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9376,31.1075,"52.9376086956521,31.1074956521739"
91.4,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"береза, осина, ольха",кисличный,60,562,2.87,7.81,"24,63","83,37",1592.85,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9385,31.1078,"52.9384630434782,31.1078434782608"
91.5,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"береза, осина, ольха",кисличный,60,562,2.87,7.81,"24,63","83,37",1592.85,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9393,31.1082,"52.9393173913043,31.1081913043478"
91.6,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"береза, осина, ольха",кисличный,60,562,2.87,7.81,"24,63","83,37",1592.85,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9402,31.1085,"52.9401717391304,31.1085391304347"
91.7,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"береза, осина, ольха",кисличный,60,562,2.87,7.81,"24,63","83,37",1592.85,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9410,31.1089,"52.9410260869565,31.1088869565217"
91.8,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"береза, осина, ольха",кисличный,60,562,2.87,7.81,"24,63","83,37",1592.85,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9419,31.1092,"52.9418804347826,31.1092347826086"
91.9,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"береза, осина, ольха",кисличный,60,562,2.87,7.81,"24,63","83,37",1592.85,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9427,31.1096,"52.9427347826086,31.1095826086956"
92,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"береза, осина, ольха",кисличный,60,562,2.87,7.81,"24,63","83,37",1592.85,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9436,31.1099,"52.9435891304347,31.1099304347826"
92.1,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза, ель",папоротниковый,55,357,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9444,31.1103,"52.9444434782608,31.1102782608695"
92.2,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза, ель",папоротниковый,55,357,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9453,31.1106,"52.9452978260869,31.1106260869565"
92.3,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза, ель",папоротниковый,55,357,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9462,31.1110,"52.946152173913,31.1109739130434"
92.4,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза, ель",папоротниковый,55,357,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9470,31.1113,"52.9470065217391,31.1113217391304"
92.5,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза, ель",папоротниковый,55,357,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9479,31.1117,"52.9478608695652,31.1116695652173"
92.6,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза, ель",папоротниковый,55,357,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9487,31.1120,"52.9487152173913,31.1120173913043"
92.7,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза, ель",папоротниковый,55,357,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9496,31.1124,"52.9495695652173,31.1123652173913"
92.8,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза, ель",папоротниковый,55,357,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9504,31.1127,"52.9504239130434,31.1127130434782"
92.9,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза, ель",папоротниковый,55,357,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9513,31.1131,"52.9512782608695,31.1130608695652"
93,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза, ель",папоротниковый,55,357,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9521,31.1134,"52.9521326086956,31.1134086956521"
93.1,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза, ель",папоротниковый,55,357,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9530,31.1138,"52.9529869565217,31.1137565217391"
93.2,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза, ель",папоротниковый,55,357,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9538,31.1141,"52.9538413043478,31.114104347826"
93.3,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза, ель",папоротниковый,55,357,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9547,31.1145,"52.9546956521739,31.114452173913"
93.4,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза, ель",папоротниковый,55,357,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9556,31.1148,"52.95555,31.1148"
93.5,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза, ель",папоротниковый,55,357,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9564,31.1151,"52.956404347826,31.1151478260869"
93.6,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9573,31.1155,"52.9572586956521,31.1154956521739"
93.7,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9581,31.1158,"52.9581130434782,31.1158434782608"
93.8,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9590,31.1162,"52.9589673913043,31.1161913043478"
93.9,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9598,31.1165,"52.9598217391304,31.1165391304347"
94,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9607,31.1169,"52.9606760869565,31.1168869565217"
94.1,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9615,31.1172,"52.9615304347826,31.1172347826086"
94.2,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9624,31.1176,"52.9623847826086,31.1175826086956"
94.3,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9632,31.1179,"52.9632391304347,31.1179304347826"
94.4,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9641,31.1183,"52.9640934782608,31.1182782608695"
94.5,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9649,31.1186,"52.9649478260869,31.1186260869565"
94.6,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9658,31.1190,"52.965802173913,31.1189739130434"
94.7,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9667,31.1193,"52.9666565217391,31.1193217391304"
94.8,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9675,31.1197,"52.9675108695652,31.1196695652173"
94.9,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9684,31.1200,"52.9683652173913,31.1200173913043"
95,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9692,31.1204,"52.9692195652173,31.1203652173913"
95.1,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9701,31.1207,"52.9700739130434,31.1207130434782"
95.2,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9709,31.1211,"52.9709282608695,31.1210608695652"
95.3,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9718,31.1214,"52.9717826086956,31.1214086956521"
95.4,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9726,31.1218,"52.9726369565217,31.1217565217391"
95.5,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9735,31.1221,"52.9734913043478,31.122104347826"
95.6,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9743,31.1225,"52.9743456521739,31.122452173913"
95.7,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9752,31.1228,"52.9752,31.1228"
95.8,30,52.9752,31.1228,0.29,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9762,31.1232,"52.97615,31.123175"
95.9,,,,,185,555,,"5,55",18.5,,2523,84,Дерново-подзолистые заболоченные,глееватые,песок,"ольха, береза",папоротниковый,55,819,22.79,7.81,"24,63","83,37",12648.45,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9771,31.1236,"52.9771,31.12355"
96,,,,,185,555,,"5,55",18.5,,2775,93,Дерново-подзолистые,автоморфные,песок,"ольха, береза",папоротниковый,55,819,2.87,12.06,"24,63","83,37",1592.85,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9780,31.1239,"52.9780499999999,31.123925"
96.1,,,,,185,555,,"5,55",18.5,,2775,93,Дерново-подзолистые,автоморфные,песок,"ольха, береза",папоротниковый,55,819,2.87,12.06,"24,63","83,37",1592.85,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9790,31.1243,"52.979,31.1243"
96.2,31,52.979,31.1243,0.23,185,555,,"5,55",18.5,,2775,93,Дерново-подзолистые,автоморфные,песок,"ольха, береза",папоротниковый,55,819,2.87,12.06,"24,63","83,37",1592.85,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9797,31.1252,"52.9796795454545,31.1252454545454"
96.3,,,,,185,555,,"5,55",18.5,,2775,93,Дерново-подзолистые,автоморфные,песок,"ольха, береза",папоротниковый,55,819,2.87,12.06,"24,63","83,37",1592.85,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9804,31.1262,"52.980359090909,31.1261909090909"
96.4,,,,,185,555,,"5,55",18.5,,2775,93,Дерново-подзолистые,автоморфные,песок,"ольха, береза",папоротниковый,55,819,2.87,12.06,"24,63","83,37",1592.85,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9810,31.1271,"52.9810386363636,31.1271363636363"
96.5,,,,,185,555,,"5,55",18.5,,2775,93,Дерново-подзолистые,автоморфные,песок,"ольха, береза",папоротниковый,55,819,2.87,12.06,"24,63","83,37",1592.85,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.9817,31.1281,"52.9817181818181,31.1280818181818"
